,Beta env,Beta force,Birth_rate,Death_rate,Virus growth,Virus decay,index
71,10.4481457931688,14.777038642950398,10.8485143423546,101.103470532503,0.163892971887253,0.735389128242387,71
72,6.28070568060502,7.52142587404232,16.4657223139075,97.4437209384982,0.252186539956601,1.01065680642496,72
73,14.7304214658914,8.97267219293863,17.4490306512802,96.4470874656923,0.488568550638156,1.7876552263321401,73
74,11.3766100829467,13.5793510799063,22.2008550307364,99.8628549028188,0.0775829865434207,1.16757298975601,74
75,5.25887349685654,8.29722319373395,20.1676279127831,106.928143137041,0.49168007638305405,1.8063290764554403,75
76,9.33566103817429,11.3504843808943,23.0557918623672,104.29159504403398,0.387135939992731,0.66468992306618,76
77,9.07981051120441,10.0372058635112,24.1417801786214,101.811237254459,0.361799114145106,1.52971298612887,77
78,11.0982747866306,12.997953332006,19.4111004378297,108.00628790650498,0.45188699345220795,0.641441412292188,78
79,8.08820798704401,11.8657910876675,24.5065212676418,103.68833119655001,0.0423928280512337,0.801020643352531,79
80,13.8983309180243,10.8764002987416,19.2138330070418,99.2364040538203,0.20269667366635996,1.23670955839334,80
81,14.1971957730595,11.2088068368379,23.7921310049016,108.402465500729,0.20990914227441,0.527519624967827,81
82,13.6244394588983,5.75760519905016,18.2516638196539,106.327577440115,0.340244506279705,1.67593042039545,82
83,10.1715494759614,8.50005157613196,21.8978111340082,98.7611912607215,0.457433768466581,1.9014692662714503,83
84,8.66470495825633,14.1734086336335,18.2314765641699,96.3553867326118,0.269595205079531,1.7197313999629098,84
85,13.0982933793217,5.55795484052505,10.1707625221927,108.213880394679,0.10444006946287102,1.9972895276686198,85
86,5.17508684922941,6.50973195622209,13.635070580767898,107.09530758322198,0.127724614320323,0.787669612470781,86
87,5.35259980249684,9.86450509054121,13.9396213226137,93.8814800044522,0.0334903461695649,0.9379083276062741,87
88,8.7211003403645,12.7881012877217,16.3371607931098,103.34727710117599,0.317425888155121,1.02935552239651,88
89,9.23869511473458,13.7371243619826,19.4728659080924,97.8978470625821,0.439594986905577,1.6524750548997003,89
90,14.0798616653308,7.60791017531883,15.6056108755525,93.1049885650631,0.49851803350728,0.537375847588992,90
91,11.911366732954,8.42520255611744,17.0102873946889,107.69761064169002,0.188588740397245,0.583060402101837,91
92,11.6891812321264,9.55994046288543,16.1024198215106,98.4890180839691,0.445304569194559,1.25816524820286,92
93,6.95221175055485,12.0448472246528,12.2127651129616,104.59872353822,0.22544237834867104,1.29592910238076,93
94,12.6596811445197,13.417752720159502,16.2068933576229,99.4541811934207,0.308838608717779,0.8430169130919969,94
95,10.0579799977131,5.2979430408217,19.0086362245027,92.4535570542794,0.282546948752133,1.0615031073743,95
96,7.278861970663999,6.60957744191401,17.6507949740975,97.3732577715069,0.241495639041532,0.9318365343997719,96
97,11.4094615249895,14.499065382522499,15.5182591057499,95.1686083375476,0.248810541487765,0.549977673490066,97
98,11.2848943995778,9.66929465231951,21.0930545515614,105.57186254784502,0.13205240001902,1.50330544270924,98
99,5.94215502920561,11.6788529754383,20.3277532625361,100.43908607224,0.46164669822319404,1.95876344697201,99
